ISIN,SYMBOL,SERIES,TYPE,HAIRCUT,NAV
INF174K01VP7,KMEDIUMAD,DR,OMF,7.5,11.85
INF174K01KU0,KMID114D,DP,OMF,7.5,93.21
INF174K01237,KMIDCAP,DP,OMF,7.5,80.80
INF174K01211,KMIDCAP,GR,OMF,7.5,185.21
INF174K01229,KMIDCAP,DR,OMF,7.5,80.80
INF174K01KT2,KMIDG104D,GR,OMF,7.5,212.22
INF174KA1IF4,KMIFDG,GR,OMF,7.5,12.79
INF174KA1ID9,KMIFDP,DP,OMF,7.5,12.49
INF174KA1IE7,KMIFDR,DR,OMF,7.5,12.49
INF174KA1IC1,KMIFG,GR,OMF,7.5,12.49
INF174KA1LC5,KNJIFDG,GR,OMF,7.5,10.39
INF174KA1KZ8,KNJIFG,GR,OMF,7.5,10.38
INF174KA1GA9,KNNIFDG,GR,OMF,7.5,12.72
INF174KA1FX3,KNNIFG,GR,OMF,7.5,12.57
INF174KA1JT3,KNPSUDG,GR,OMF,7.5,10.61
INF174KA1JQ9,KNPSUG,GR,OMF,7.5,10.59
INF174KA1MJ8,KNSJDG,GR,OMF,7.5,10.44
INF174KA1MG4,KNSJG,GR,OMF,7.5,10.43
INF174K01203,KOPPORT,DP,OMF,7.5,40.47
INF174K01187,KOPPORT,GR,OMF,7.5,231.95
INF174K01195,KOPPORT,DR,OMF,7.5,40.47
INF174KA1FF0,KOTAKFESG,GR,OMF,7.5,12.70
INF174KA1FE3,KOTAKMESG,DP,OMF,7.5,12.70
INF174KA1FI4,KOTAKMFESG,GR,OMF,7.5,13.28
INF174K01LR4,KSEF178D,DR,OMF,7.5,39.96
INF174K01LS2,KSEFR168D,GR,OMF,7.5,65.44
INF174K01351,KSFOCUS,DP,OMF,7.5,35.69
INF174K01336,KSFOCUS,GR,OMF,7.5,59.10
INF174K01344,KSFOCUS,DR,OMF,7.5,35.69
INF174KA1DY6,KTAKFLRGR,GR,OMF,7.5,1292.85
INF174KA1BB8,KTAKOVFDR,DR,GMF,10,1004.76
INF174KA1BC6,KTAKOVFGR,GR,GMF,10,1212.64
INF174K01385,KTAX,DP,OMF,7.5,31.20
INF174K01369,KTAX,GR,OMF,7.5,83.36
INF174KA1194,KTKBAFDDP,DP,OMF,7.5,17.04
INF174KA1202,KTKBAFDDR,DR,OMF,7.5,17.04
INF174KA1210,KTKBAFDG,GR,OMF,7.5,17.04
INF174K01D02,KTKEQSAV,DR,OMF,7.5,15.23
INF174KA1EM9,KTKFEFD,DP,OMF,7.5,17.82
INF174KA1EL1,KTKFEFD,DR,OMF,7.5,17.82
INF174KA1EK3,KTKFEFG,GR,OMF,7.5,17.82
INF174K01FA2,KTKFLEXI,GR,OMF,7.5,32.02
INF174K01IY6,KTKFLEXI,DP,OMF,7.5,12.06
INF174K01IZ3,KTKFLEXI,DR,OMF,7.5,12.06
INF174KA1EF3,KTKFLRDRMD,DR,OMF,7.5,1143.77
INF174KA1EC0,KTKFLRGRD,GR,OMF,7.5,1312.94
INF174K01FL9,KTKGILT,GR,GMF,10,85.48
INF174K01NL3,KTKLIQDR,DR,GMF,10,1222.81
INF174KA1BE2,KTKOVFDRD,DR,GMF,10,1003.61
INF174KA1BF9,KTKOVFGRD,GR,GMF,10,1217.67
INF174KA1EV0,KTKPFDR,DR,OMF,7.5,20.18
INF174KA1EW8,KTKPFG,GR,OMF,7.5,20.17
INF174KA1HV3,KTMFDG,GR,OMF,7.5,12.40
INF174KA1HW1,KTMFRDDP,DP,OMF,7.5,12.40
INF174KA1HX9,KTMFRDDR,DR,OMF,7.5,12.40
INF174KA1HB5,KTNTDDP,DP,OMF,7.5,12.56
INF174KA1HA7,KTNTDG,GR,OMF,7.5,12.56
INF174KA1GY9,KTNTDP,DP,OMF,7.5,12.48
INF174KA1GX1,KTNTG,GR,OMF,7.5,12.48
INF174KA1KJ2,KWDFDDG,GR,OMF,7.5,10.48
INF174KA1KG8,KWDFG,GR,OMF,7.5,10.47
INF917K01QL8,LARG,GR,OMF,7.5,16.57
INF917K01QM6,LARMD,DR,OMF,7.5,10.36
INF917K01QN4,LARMP,DP,OMF,7.5,10.36
INF917K01RG6,LBCFD,DR,OMF,7.5,20.22
INF917K01RF8,LBCFG,GR,OMF,7.5,27.60
INF917K01RH4,LBCFP,DP,OMF,7.5,20.22
INF200K01SV4,LD080B,GR,OMF,7.5,41.81
INF200K01TF5,LD086G,GR,OMF,7.5,5265.75
INF200K01QU0,LD114G,GR,OMF,7.5,30.92
INF579M01688,LDDRD,DR,GMF,10,1000.12
INF579M01621,LDG,GR,GMF,10,1766.17
INF917K01XQ3,LEBFD,DR,OMF,7.5,32.58
INF917K01QC7,LEBFG,GR,OMF,7.5,54.89
INF917K01QB9,LEBFP,DP,OMF,7.5,32.58
INF767K01DL5,LFD1D,DP,GMF,10,1014.67
INF767K01DM3,LFD1R,DR,GMF,10,1014.67
INF761K01785,LFDG,DP,GMF,10,2641.65
INF767K01DN1,LFG1G,GR,GMF,10,4166.89
INF247L01734,LFGDG,GR,GMF,10,12.22
INF767K01IS9,LFGPG,GR,GMF,10,4115.89
INF247L01726,LFGPGR,GR,GMF,10,12.13
INF677K01AE7,LFSG,GR,OMF,7.5,21.04
INF03VN01043,LGD,GR,GMF,10,1231.81
INF03VN01126,LGR,GR,GMF,10,1226.82
INF767K01907,LICNBFDPD,DP,OMF,7.5,13.66
INF767K01915,LICNBFDPR,DR,OMF,7.5,13.66
INF767K01923,LICNBFGPG,GR,OMF,7.5,62.31
INF767K01683,LICNGLDPD,DP,GMF,10,14.98
INF767K01691,LICNGLDPR,DR,GMF,10,14.98
INF767K01709,LICNGLGPG,GR,GMF,10,51.97
INF767K01733,LICNGLPGG,GR,GMF,10,30.01
INF767K01485,LICNIRDPD,DP,OMF,7.5,27.33
INF767K01493,LICNIRDPR,DR,OMF,7.5,27.33
INF767K01501,LICNIRGPG,GR,OMF,7.5,27.33
INF767K01808,LICNMIGPG,GR,OMF,7.5,70.96
INF767K01816,LICNMIMDD,DP,OMF,7.5,11.92
INF767K01824,LICNMIMDR,DR,OMF,7.5,11.92
INF767K01832,LICNMIQDD,DP,OMF,7.5,12.46
INF767K01840,LICNMIQDR,DR,OMF,7.5,12.46
INF767K01857,LICNMIYDD,DP,OMF,7.5,11.98
INF767K01865,LICNMIYDR,DR,OMF,7.5,11.98
INF767K01AM9,LICNSTDPD,DP,OMF,7.5,11.92
INF767K01AN7,LICNSTDPR,DR,OMF,7.5,11.92
INF767K01AO5,LICNSTGPG,GR,OMF,7.5,34.58
INF767K01931,LICNTPDPD,DP,OMF,7.5,23.74
INF767K01949,LICNTPDPR,DR,OMF,7.5,23.74
INF767K01956,LICNTPGPG,GR,OMF,7.5,110.08
INF767K01AL1,LICSTDDR,DR,OMF,7.5,10.68
INF789F1AVF2,LIG1G,GR,OMF,7.5,12.35
INF789F1AVE5,LIGPG,GR,OMF,7.5,12.27
INF917K01D46,LNIFD,DR,OMF,7.5,22.06
INF917K01D20,LNIFP,DP,OMF,7.5,22.06
INF917K01D12,LNIGD,GR,OMF,7.5,22.33
INF917K01D38,LNIGR,GR,OMF,7.5,22.06
INF917K01D79,LNNGD,GR,OMF,7.5,19.24
INF917K01D95,LNNGR,GR,OMF,7.5,18.96
INF917K01AG2,LNT01,DR,OMF,7.5,11.03
INF917K01HO1,LNT01D,DR,OMF,7.5,11.37
INF917K01HP8,LNT01DP,DP,OMF,7.5,11.37
INF917K01AF4,LNT01P,DP,OMF,7.5,11.03
INF917K01AH0,LNT02,GR,OMF,7.5,62.96
INF917K01HN3,LNT02D,GR,OMF,7.5,66.62
INF917K01AK4,LNT07,GR,OMF,7.5,23.92
INF917K01AJ6,LNT09,DR,OMF,7.5,17.03
INF917K01AI8,LNT09P,DP,OMF,7.5,17.03
INF917K01AY5,LNT125,DR,GMF,10,10.86
INF917K01BC9,LNT128,GR,GMF,10,22.93
INF917K01FE6,LNT128D,GR,GMF,10,23.93
INF917K01IO9,LNT131D,DR,OMF,7.5,11.74
INF917K01IP6,LNT131DP,DP,OMF,7.5,11.74
INF917K01IQ4,LNT133D,GR,OMF,7.5,23.99
INF917K01247,LNT16,DR,OMF,7.5,56.51
INF917K01FX6,LNT16D,DR,OMF,7.5,62.55
INF917K01E78,LNT16DP,DP,OMF,7.5,62.55
INF917K01239,LNT16P,DP,OMF,7.5,56.51
INF917K01254,LNT17,GR,OMF,7.5,231.64
INF917K01FZ1,LNT17D,GR,OMF,7.5,256.23
INF917K01122,LNT227,DR,OMF,7.5,10.29
INF917K01114,LNT227P,DP,OMF,7.5,10.29
INF917K01130,LNT228,GR,OMF,7.5,25.03
INF917K01UH8,LNT228D,GR,OMF,7.5,26.71
INF917K01GE4,LNT243D,GR,OMF,7.5,27.63
INF917K01551,LNT415,DR,OMF,7.5,27.98
INF917K01FU2,LNT415D,DR,OMF,7.5,30.72
INF917K01E52,LNT415DP,DP,OMF,7.5,30.72
INF917K01544,LNT415P,DP,OMF,7.5,27.98
INF917K01536,LNT416,GR,OMF,7.5,30.41
INF917K01FW8,LNT416D,GR,OMF,7.5,33.48
INF917K01BO4,LNT43,DR,GMF,10,10.99
INF917K01BN6,LNT43P,DP,GMF,10,10.99
INF917K01BP1,LNT44,GR,GMF,10,57.59
INF917K01FI7,LNT44D,GR,GMF,10,64.48
INF917K01TX7,LNTFCADD,DR,OMF,7.5,17.03
INF917K01TY5,LNTFCDDP,DP,OMF,7.5,17.03
INF917K01LD6,LNTFCEDD,DR,OMF,7.5,28.42
INF917K01E45,LNTFCEDP,DP,OMF,7.5,28.42
INF917K01LE4,LNTFCEGD,GR,OMF,7.5,44.94
INF917K01IL5,LNTFCMDD,DR,OMF,7.5,20.37
INF917K01IM3,LNTFCMDP,DP,OMF,7.5,20.37
INF917K01IN1,LNTFCMGD,GR,OMF,7.5,37.82
INF917K01HB8,LNTFIVDD,DR,OMF,7.5,46.96
INF917K01HC6,LNTFIVDP,DP,OMF,7.5,46.96
INF917K01HD4,LNTFIVGD,GR,OMF,7.5,74.72
INF917K01GM7,LNTFSIGD,GR,OMF,7.5,25.67
INF917K01GO3,LNTFTADD,DP,OMF,7.5,33.57
INF917K01GP0,LNTFTAGD,GR,OMF,7.5,95.15
INF917K01QR5,LNTLARDG,GR,OMF,7.5,17.51
INF917K01QS3,LNTLARDM,DR,OMF,7.5,10.49
INF917K01QT1,LNTLARDP,DP,OMF,7.5,10.49
INF917K01RJ0,LNTLBCDD,DR,OMF,7.5,21.41
INF917K01RI2,LNTLBCDG,GR,OMF,7.5,29.72
INF917K01RK8,LNTLBCDP,DP,OMF,7.5,21.41
INF917K01XP5,LNTLEBDD,DR,OMF,7.5,36.34
INF917K01QA1,LNTLEBDG,GR,OMF,7.5,59.75
INF917K01PZ0,LNTLEBDP,DP,OMF,7.5,36.34
INF917K01HI3,LNTLFMDD,DR,OMF,7.5,11.31
INF917K01HJ1,LNTLFMDP,DP,OMF,7.5,11.31
INF917K01HH5,LNTLFSGD,GR,OMF,7.5,22.00
INF917K01TK4,LNTLRCDG,GR,OMF,7.5,18.87
INF917K01WC5,LNTLRDAD,DR,OMF,7.5,11.88
INF917K01WF8,LNTLRDAP,DP,OMF,7.5,11.88
INF917K01HA0,LNTSTIGD,GR,OMF,7.5,27.22
INF767K01519,LPDDD,DP,OMF,7.5,10.89
INF767K01527,LPDDR,DR,OMF,7.5,10.89
INF767K01GI4,LPG1G,GR,OMF,7.5,32.09
INF767K01535,LPGPG,GR,OMF,7.5,30.05
INF767K01568,LPWDD,DP,OMF,7.5,10.06
INF767K01576,LPWDR,DR,OMF,7.5,10.06
INF397L01935,LQDDR,DR,GMF,10,1005.27
INF397L01984,LQG,GR,GMF,10,2446.83
INF917K01TH0,LRCBG,GR,OMF,7.5,17.53
INF579M01506,LRG,GR,GMF,10,1757.65
INF247L01551,LTDPD,DP,OMF,7.5,21.02
INF247L01569,LTGDG,GR,OMF,7.5,34.48
INF247L01544,LTGPG,GR,OMF,7.5,30.83
INF917K01AA5,LTOPMIPC,GR,OMF,7.5,25.36
INF917K01965,LTOPMIPMDP,DP,OMF,7.5,13.39
INF917K01973,LTOPMIPMDR,DR,OMF,7.5,13.39
INF917K01981,LTOPMIPQDP,DP,OMF,7.5,14.25
INF917K01999,LTOPMIPQDR,DR,OMF,7.5,14.25
INF917K01CH6,LTOPSTDDP,DP,OMF,7.5,11.06
INF917K01CI4,LTOPSTDDR,DR,OMF,7.5,11.06
INF917K01CL8,LTOPSTDG,GR,OMF,7.5,22.84
INF917K01CJ2,LTOPSTDQDP,DP,OMF,7.5,10.58
INF917K01CK0,LTOPSTDQDR,DR,OMF,7.5,10.58
INF247L01577,LTPDD,DP,OMF,7.5,25.61
INF200K01115,MBALF-DP,DP,OMF,7.5,46.27
INF200K01123,MBALF-DR,DR,OMF,7.5,46.27
INF200K01107,MBALF-G,GR,OMF,7.5,218.33
INF200K01776,MCBP,GR,OMF,7.5,83.64
INF767K01ND1,MCD1D,DP,OMF,7.5,22.91
INF767K01NF6,MCD1R,DR,OMF,7.5,22.91
INF767K01NA7,MCDPD,DP,OMF,7.5,20.86
INF767K01NC3,MCDPR,DR,OMF,7.5,20.86
INF767K01NE9,MCG1G,GR,OMF,7.5,28.87
INF767K01NB5,MCGPG,GR,OMF,7.5,25.76
INF200K01313,MCOMMA-DP,DP,OMF,7.5,39.85
INF200K01321,MCOMMA-DR,DR,OMF,7.5,39.85
INF200K01339,MCOMMA-G,GR,OMF,7.5,70.21
INF761K01DQ7,MCRDD,DP,OMF,7.5,21.27
INF761K01DR5,MCRDR,DR,OMF,7.5,21.27
INF761K01DP9,MCRGG,GR,OMF,7.5,25.09
INF200K01198,MEF-DP,DP,OMF,7.5,55.52
INF200K01206,MEF-DR,DR,OMF,7.5,55.52
INF200K01214,MEF-G,GR,OMF,7.5,177.54
INF204KB19V4,MFDAG,GR,OMF,7.5,15.37
INF204KB10W1,MFDAP,DP,OMF,7.5,15.37
INF204KB11W9,MFDAR,DR,OMF,7.5,15.37
INF247L01171,MFDP,DP,OMF,7.5,18.12
INF247L01163,MFDP,DR,OMF,7.5,18.12
INF204KB18V6,MFDR,DR,OMF,7.5,14.74
INF247L01189,MFGD,GR,OMF,7.5,40.58
INF247L01155,MFGP,GR,OMF,7.5,35.53
INF247L01205,MFPDD,DP,OMF,7.5,20.62
INF247L01197,MFPDR,DR,OMF,7.5,20.62
INF204KB16V0,MFRG,GR,OMF,7.5,14.74
INF200K01SH3,MGFD040A,GR,GMF,10,59.59
INF247L01BM8,MGGD,GR,OMF,7.5,11.70
INF247L01BN6,MGGP,GR,OMF,7.5,11.67
INF200K01255,MGLF-94-DP,DP,OMF,7.5,96.31
INF200K01263,MGLF-94-DR,DR,OMF,7.5,96.31
INF200K01271,MGLF-94-G,GR,OMF,7.5,315.25
INF200K01AK5,MG-LPR-G,GR,GMF,10,36.46
INF200K01990,MG-LR-DP,DP,GMF,10,17.46
INF200K01AA6,MG-LR-DR,DR,GMF,10,17.46
INF200K01982,MG-LR-G,GR,GMF,10,56.80
INF200K01AO7,MG-S-DP,DP,GMF,10,17.67
INF200K01AP4,MG-S-DR,DR,GMF,10,17.67
INF200K01AN9,MG-S-G,GR,GMF,10,54.34
INF200K01578,MIDCAP-DP,DP,OMF,7.5,68.90
INF200K01586,MIDCAP-DR,DR,OMF,7.5,68.90
INF200K01560,MIDCAP-G,GR,OMF,7.5,168.62
INF200K01693,MIF-FL-DP,DP,OMF,7.5,17.73
INF200K01701,MIF-FL-DR,DR,OMF,7.5,17.73
INF200K01685,MIF-FL-G,GR,OMF,7.5,39.22
INF200K01644,MIF-FS-DP,DP,GMF,10,14.24
INF200K01651,MIF-FS-DR,DR,GMF,10,14.24
INF200K01636,MIF-FS-G,GR,GMF,10,36.12
INF200K01669,MIF-FS-WDP,DP,GMF,10,13.44
INF200K01677,MIF-FS-WDR,DR,GMF,10,13.44
INF767K01EO7,MIG1G,GR,OMF,7.5,77.12
INF903J01OP6,MIGAD,GR,OMF,7.5,27.44
INF200K01545,MINDEX-DP,DP,OMF,7.5,86.81
INF200K01552,MINDEX-DR,DR,OMF,7.5,86.81
INF200K01537,MINDEX-G,GR,OMF,7.5,169.20
INF397L01315,MIPG,GR,OMF,7.5,22.23
INF397L01257,MIPMDP,DP,OMF,7.5,17.51
INF397L01265,MIPMDR,DR,OMF,7.5,17.51
INF397L01281,MIPQDP,DP,OMF,7.5,16.56
INF397L01299,MIPQDR,DR,OMF,7.5,16.56
INF769K01FP7,MIRAEAFRG,GR,OMF,7.5,11.36
INF769K01GT7,MIRAEBFRD,DP,OMF,7.5,14.83
INF769K01GU5,MIRAEBFRG,GR,OMF,7.5,14.81
INF769K01GV3,MIRAEBFRR,DR,OMF,7.5,14.83
INF769K01FV5,MIRAEBPRG,GR,OMF,7.5,11.22
INF769K01HD9,MIRAECBD1,GR,OMF,7.5,11.15
INF769K01HA5,MIRAECBRG,GR,OMF,7.5,11.03
INF769K01CM1,MIRAECFD1,GR,GMF,10,2422.95
INF769K01CN9,MIRAECFD4,DP,GMF,10,1137.91
INF769K01CQ2,MIRAECFD4,DR,GMF,10,1137.91
INF769K01838,MIRAECFDMD,DP,GMF,10,1155.57
INF769K01820,MIRAECFDMR,DR,GMF,10,1155.57
INF769K01812,MIRAECFDWR,DR,GMF,10,1153.80
INF769K01788,MIRAECFGPG,GR,GMF,10,2386.75
INF769K01IU1,MIRAECIRG,GR,OMF,10,10.75
INF769K01DR8,MIRAEDBDG,GR,OMF,7.5,15.18
INF769K01DP2,MIRAEDBRD,DP,OMF,7.5,14.13
INF769K01DQ0,MIRAEDBRD,DR,OMF,7.5,14.13
INF769K01DO5,MIRAEDBRG,GR,OMF,7.5,14.13
INF769K01GB5,MIRAEEARG,GR,OMF,7.5,17.97
INF769K01BI1,MIRAEEBD1,GR,OMF,7.5,116.60
INF769K01BJ9,MIRAEEBD2,DP,OMF,7.5,69.45
INF769K01BK7,MIRAEEBD2,DR,OMF,7.5,69.45
INF769K01127,MIRAEEBRDD,DP,OMF,7.5,41.28
INF769K01119,MIRAEEBRDR,DR,OMF,7.5,41.28
INF769K01101,MIRAEEBRGG,GR,OMF,7.5,105.58
INF769K01EH7,MIRAEESRD,DP,OMF,7.5,12.41
INF769K01EL9,MIRAEESRD,DR,OMF,7.5,12.41
INF769K01EI5,MIRAEESRG,GR,OMF,7.5,16.04
INF769K01EU0,MIRAEFFD1,GR,OMF,7.5,21.23
INF769K01ET2,MIRAEFFD2,DP,OMF,7.5,21.22
INF769K01EW6,MIRAEFFD2,DR,OMF,7.5,21.22
INF769K01ER6,MIRAEFFRD,DP,OMF,7.5,19.98
INF769K01EV8,MIRAEFFRD,DR,OMF,7.5,19.98
INF769K01ES4,MIRAEFFRG,GR,OMF,7.5,19.98
INF769K01ED6,MIRAEHCD1,GR,OMF,7.5,25.57
INF769K01EE4,MIRAEHCD2,DR,OMF,7.5,19.76
INF769K01BL5,MIRAEICD1,GR,OMF,7.5,78.72
INF769K01BM3,MIRAEICD2,DP,OMF,7.5,55.69
INF769K01BN1,MIRAEICD2,DR,OMF,7.5,55.69
INF769K01150,MIRAEICRDD,DP,OMF,7.5,22.42
INF769K01143,MIRAEICRDR,DR,OMF,7.5,22.42
INF769K01135,MIRAEICRGG,GR,OMF,7.5,67.99
INF769K01AX2,MIRAEIOD1,GR,OMF,7.5,94.19
INF769K01AY0,MIRAEIOD2,DP,OMF,7.5,58.01
INF769K01AZ7,MIRAEIOD2,DR,OMF,7.5,58.01
INF769K01036,MIRAEIORDD,DP,OMF,7.5,25.73
INF769K01028,MIRAEIORDR,DR,OMF,7.5,25.73
INF769K01010,MIRAEIORGG,GR,OMF,7.5,85.23
INF769K01BO9,MIRAELPD1,GR,OMF,7.5,2114.34
INF769K01937,MIRAELPIGG,GR,OMF,7.5,1966.17
INF769K01FA9,MIRAEMCD1,GR,OMF,7.5,25.34
INF769K01EZ9,MIRAEMCD2,DP,OMF,7.5,21.35
INF769K01FC5,MIRAEMCD2,DR,OMF,7.5,21.35
INF769K01EX4,MIRAEMCRD,DP,OMF,7.5,20.05
INF769K01FB7,MIRAEMCRD,DR,OMF,7.5,20.05
INF769K01EY2,MIRAEMCRG,GR,OMF,7.5,23.95
INF769K01HK4,MIRAEMMRG,GR,GMF,10,1093.22
INF769K01IH8,MIRAENJD1,GR,OMF,7.5,10.57
INF769K01IE5,MIRAENJRG,GR,OMF,7.5,10.54
INF769K01JD5,MIRAENPD1,GR,OMF,7.5,10.53
INF769K01JA1,MIRAENPRG,GR,OMF,7.5,10.51
INF769K01FG6,MIRAEOND1,GR,GMF,10,1170.23
INF769K01FE1,MIRAEONRG,GR,GMF,10,1166.05
INF769K01DH9,MIRAEPFD1,GR,OMF,7.5,27.52
INF769K01DI7,MIRAEPFD2,DP,OMF,7.5,18.38
INF769K01DJ5,MIRAEPFD2,DR,OMF,7.5,18.38
INF769K01DF3,MIRAEPFRDD,DP,OMF,7.5,15.50
INF769K01DG1,MIRAEPFRDR,DR,OMF,7.5,15.50
INF769K01DE6,MIRAEPFRGG,GR,OMF,7.5,24.23
INF769K01GM2,MIRAESLRD,DP,OMF,7.5,13.70
INF769K01GN0,MIRAESLRG,GR,OMF,7.5,13.73
INF769K01GO8,MIRAESLRR,DR,OMF,7.5,13.70
INF769K01DX6,MIRAESTD1,GR,OMF,7.5,14.23
INF769K01DV0,MIRAESTRD,DP,OMF,7.5,13.64
INF769K01DW8,MIRAESTRD,DR,OMF,7.5,13.64
INF769K01DU2,MIRAESTRG,GR,OMF,7.5,13.64
INF769K01DM9,MIRAETSD1,GR,OMF,7.5,37.95
INF769K01DN7,MIRAETSD2,DR,OMF,7.5,24.53
INF769K01DL1,MIRAETSRDD,DP,OMF,7.5,21.27
INF769K01DK3,MIRAETSRGG,GR,OMF,7.5,34.21
INF769K01GH2,MIRAEUSRG,GR,OMF,7.5,1133.48
INF200K01610,MLIF-98-DP,DP,OMF,7.5,15.98
INF200K01628,MLIF-98-DR,DR,OMF,7.5,15.98
INF200K01594,MLIF-98-G,GR,OMF,7.5,61.09
INF174V01580,MMCRYDG,GR,OMF,7.5,13.07
INF174V01531,MMCRYRG,GR,OMF,7.5,12.39
INF789F01XU8,MMD1R,DR,GMF,10,1030.95
INF789F01XV6,MMD2G,GR,GMF,10,2691.77
INF789FA1M61,MMD6D,DP,GMF,10,1428.45
INF789FA1M79,MMD6R,DR,GMF,10,1428.45
INF174V01515,MMEBYDD,DR,OMF,7.5,19.36
INF174V01507,MMEBYDG,GR,OMF,7.5,22.42
INF174V01523,MMEBYDP,DP,OMF,7.5,19.36
INF174V01481,MMEBYRD,DR,OMF,7.5,17.40
INF174V01473,MMEBYRG,GR,OMF,7.5,20.40
INF174V01499,MMEBYRP,DP,OMF,7.5,17.40
INF767K01RE0,MMG1G,GR,GMF,10,1056.84
INF767K01RB6,MMGPG,GR,GMF,10,1052.54
INF789F01PW0,MMIDR,DR,GMF,10,1109.36
INF789F01PX8,MMIGG,GR,GMF,10,2663.97
INF200K01909,MMIP-A-DP,DP,OMF,7.5,20.92
INF200K01917,MMIP-A-DR,DR,OMF,7.5,20.92
INF200K01784,MMIP-FA-DP,DP,OMF,7.5,24.08
INF200K01792,MMIP-FA-DR,DR,OMF,7.5,24.08
INF200K01800,MMIP-F-G,GR,OMF,7.5,42.59
INF200K01818,MMIP-FM-DP,DP,OMF,7.5,19.04
INF200K01826,MMIP-FM-DR,DR,OMF,7.5,19.04
INF200K01834,MMIP-FQ-DP,DP,OMF,7.5,19.02
INF200K01842,MMIP-FQ-DR,DR,OMF,7.5,19.02
INF200K01859,MMIP-G,GR,OMF,7.5,59.31
INF200K01867,MMIP-M-DP,DP,OMF,7.5,18.22
INF200K01875,MMIP-M-DR,DR,OMF,7.5,18.22
INF200K01883,MMIP-Q-DP,DP,OMF,7.5,17.11
INF200K01891,MMIP-Q-DR,DR,OMF,7.5,17.11
INF174V01AA0,MMMAYDG,GR,OMF,7.5,11.29
INF174V01978,MMMAYRG,GR,OMF,7.5,11.02
INF174V01BE0,MMMBADG,GR,OMF,7.5,11.25
INF174V01358,MMMBYDD,DR,OMF,7.5,21.32
INF174V01341,MMMBYDG,GR,OMF,7.5,26.26
INF174V01366,MMMBYDP,DP,OMF,7.5,21.32
INF174V01325,MMMBYRD,DR,OMF,7.5,18.49
INF174V01317,MMMBYRG,GR,OMF,7.5,23.31
INF174V01333,MMMBYRP,DP,OMF,7.5,18.49
INF174V01184,MMMDYDG,GR,OMF,7.5,18.88
INF174V01176,MMMDYRD,DR,OMF,7.5,12.85
INF174V01150,MMMDYRG,GR,OMF,7.5,16.73
INF174V01168,MMMDYRP,DP,OMF,7.5,12.85
INF174V01AS2,MMMFCDG,GR,OMF,7.5,12.10
INF174V01AG7,MMMFEDG,GR,OMF,7.5,18.50
INF174V01AE2,MMMFERD,DR,OMF,7.5,14.14
INF174V01AD4,MMMFERG,GR,OMF,7.5,17.51
INF174V01AF9,MMMFERP,DP,OMF,7.5,14.14
INF174V01788,MMMHEDG,GR,OMF,7.5,20.43
INF174V01762,MMMHERD,DR,OMF,7.5,15.39
INF174V01754,MMMHERG,GR,OMF,7.5,18.95
INF174V01770,MMMHERP,DP,OMF,7.5,15.39
INF174V01101,MMMKYDD,DP,OMF,7.5,17.99
INF174V01093,MMMKYDG,GR,OMF,7.5,24.10
INF174V01085,MMMKYRD,DP,OMF,7.5,15.46
INF174V01077,MMMKYRG,GR,OMF,7.5,21.21
INF174V01044,MMMLFDG,GR,GMF,10,1493.43
INF174V01010,MMMLFRG,GR,GMF,10,1480.83
INF174V01952,MMMNYDD,DR,OMF,7.5,17.42
INF174V01945,MMMNYDG,GR,OMF,7.5,20.36
INF174V01960,MMMNYDP,DP,OMF,7.5,17.42
INF174V01929,MMMNYRD,DR,OMF,7.5,16.17
INF174V01911,MMMNYRG,GR,OMF,7.5,19.07
INF174V01937,MMMNYRP,DP,OMF,7.5,16.17
INF174V01838,MMMOFDG,GR,GMF,10,1181.62
INF174V01812,MMMOFRG,GR,GMF,10,1176.88
INF174V01721,MMMPBDG,GR,OMF,7.5,18.45
INF174V01705,MMMPBRD,DR,OMF,7.5,14.23
INF174V01697,MMMPBRG,GR,OMF,7.5,17.01
INF174V01713,MMMPBRP,DP,OMF,7.5,14.23
INF174V01663,MMMRBDG,GR,OMF,7.5,18.07
INF174V01648,MMMRBRD,DR,OMF,7.5,14.28
INF174V01630,MMMRBRG,GR,OMF,7.5,16.69
INF174V01655,MMMRBRP,DP,OMF,7.5,14.28
INF174V01AM5,MMMSTDG,GR,OMF,7.5,11.29
INF174V01AJ1,MMMSTRG,GR,OMF,7.5,11.04
INF174V01267,MMMSYDG,GR,OMF,7.5,1506.46
INF174V01218,MMMSYRG,GR,OMF,7.5,1426.32
INF174V01887,MMMUSDG,GR,OMF,7.5,1218.02
INF174V01853,MMMUSRG,GR,OMF,7.5,1199.06
INF200K01289,MMPS-DP,DP,OMF,7.5,196.72
INF200K01297,MMPS-DR,DR,OMF,7.5,196.72
INF200K01305,MMPS-G,GR,OMF,7.5,435.43
INF200K01230,MMULTI-DP,DP,OMF,7.5,37.20
INF200K01248,MMULTI-DR,DR,OMF,7.5,37.20
INF200K01222,MMULTI-G,GR,OMF,7.5,83.08
INF247L01890,MOFBIGD,GR,OMF,7.5,16.38
INF247L01882,MOFBIGP,GR,OMF,7.5,15.94
INF247L01445,MOFFMGDG,GR,OMF,7.5,65.16
INF247L01460,MOFFMPDD,DP,OMF,7.5,32.57
INF247L01452,MOFFMPDR,DR,OMF,7.5,32.57
INF247L01981,MOFLMDP,DP,OMF,7.5,17.16
INF247L01973,MOFLMDR,DR,OMF,7.5,17.16
