10,11072023,0.00,05,0013594
20,500367,EQ,INE642C01025,15.74,0.00,15.74,3.50,0.00,19.24
20,500370,EQ,INE924A01013,26.90,0.00,26.90,3.50,0.00,30.40
20,500388,BE,INE970C01012,0.00,0.00,100.00,0.00,0.00,100.00
20,500414,EQ,INE064A01026,21.13,0.00,21.13,3.50,0.00,24.63
20,500422,EQ,INE019B01010,26.60,0.00,26.60,3.50,0.00,30.10
20,500426,EQ,INE184E01024,24.13,0.00,24.13,3.50,0.00,27.63
20,500449,EQ,INE048A01011,17.73,0.00,21.50,3.50,0.00,25.00
20,500450,EQ,INE844C01027,19.07,0.00,21.50,3.50,25.00,50.00
20,500458,BE,INE601A01017,0.00,0.00,100.00,0.00,0.00,100.00
20,501110,BE,INE371U01015,0.00,0.00,100.00,0.00,0.00,100.00
20,501111,BE,INE598F01014,0.00,0.00,100.00,0.00,0.00,100.00
20,501144,BE,INE644U01015,0.00,0.00,100.00,0.00,0.00,100.00
20,501148,BE,INE422D01012,0.00,0.00,100.00,0.00,0.00,100.00
20,501151,BE,INE524U01019,0.00,0.00,100.00,0.00,0.00,100.00
20,501261,BE,INE567L01017,0.00,0.00,100.00,0.00,0.00,100.00
20,501270,BE,INE825M01017,0.00,0.00,100.00,0.00,0.00,100.00
20,501298,EQ,INE620D01011,12.40,0.00,21.50,3.50,0.00,25.00
20,501311,BE,INE998D01011,0.00,0.00,100.00,0.00,0.00,100.00
20,501314,BE,INE286N01028,0.00,0.00,100.00,0.00,0.00,100.00
20,501370,EQ,INE695D01021,25.81,0.00,25.81,3.50,0.00,29.31
20,501386,BE,INE094R01019,0.00,0.00,100.00,0.00,0.00,100.00
20,501391,EQ,INE855A01019,27.97,0.00,27.97,3.50,0.00,31.47
20,501421,BE,INE314H01012,0.00,0.00,100.00,0.00,0.00,100.00
20,501430,EQ,INE691K01017,17.56,0.00,21.50,3.50,0.00,25.00
20,501477,BE,INE003F01015,0.00,0.00,100.00,0.00,0.00,100.00
20,501622,BE,INE492N01022,0.00,0.00,100.00,0.00,0.00,100.00
20,501630,BE,INE134R01013,0.00,0.00,100.00,0.00,0.00,100.00
20,501700,BE,INE131H01028,0.00,0.00,100.00,0.00,0.00,100.00
20,501833,BE,INE490A01015,0.00,0.00,100.00,0.00,0.00,100.00
20,501848,BE,INE446C01013,0.00,0.00,100.00,0.00,0.00,100.00
20,502015,EQ,INE443A01030,22.24,0.00,22.24,3.50,74.26,100.00
20,502175,EQ,INE626A01014,16.11,0.00,21.50,3.50,0.00,25.00
20,502250,BE,INE347D01011,0.00,0.00,100.00,0.00,0.00,100.00
20,502281,BE,INE094C01011,0.00,0.00,100.00,0.00,0.00,100.00
20,502294,EQ,INE416N01013,24.23,0.00,24.23,3.50,0.00,27.73
20,502445,EQ,INE906D01014,26.10,0.00,26.10,3.50,0.00,29.60
20,502587,EQ,INE777A01023,16.56,0.00,21.50,3.50,0.00,25.00
20,502589,BE,INE464D01014,0.00,0.00,100.00,0.00,0.00,100.00
20,502850,BE,INE837X01027,0.00,0.00,100.00,0.00,0.00,100.00
20,502865,EQ,INE518A01013,17.25,0.00,17.25,3.50,0.00,20.75
20,502873,EQ,INE950C01014,19.24,0.00,21.50,3.50,0.00,25.00
20,502893,EQ,INE706D01018,0.00,0.00,50.00,3.50,0.00,53.50
20,502901,EQ,INE462D01026,0.00,0.00,50.00,3.50,0.00,53.50
20,502933,EQ,INE498G01015,19.90,0.00,21.50,3.50,0.00,25.00
20,502958,EQ,INE938C01019,14.29,0.00,21.50,3.50,0.00,25.00
20,503092,BE,INE909B01020,0.00,0.00,100.00,0.00,0.00,100.00
20,503127,BE,INE491N01016,0.00,0.00,100.00,0.00,0.00,100.00
20,503229,EQ,INE167H01014,25.39,0.00,25.39,3.50,0.00,28.89
20,503349,EQ,INE203D01016,18.19,0.00,21.50,3.50,0.00,25.00
20,503622,BE,INE404N01019,0.00,0.00,100.00,0.00,0.00,100.00
20,503624,EQ,INE406N01014,25.68,0.00,25.68,3.50,0.00,29.18
20,503635,BE,INE315N01017,0.00,0.00,100.00,0.00,0.00,100.00
20,503639,BE,INE314N01028,0.00,0.00,100.00,0.00,0.00,100.00
20,503641,EQ,INE945J01027,25.14,0.00,25.14,3.50,71.36,100.00
20,503657,EQ,INE255E01030,24.27,0.00,24.27,3.50,72.23,100.00
20,503659,BE,INE948K01011,0.00,0.00,100.00,0.00,0.00,100.00
20,503663,EQ,INE026L01022,23.26,0.00,23.26,3.50,0.00,26.76
20,503671,EQ,INE130N01010,0.00,0.00,75.00,3.50,0.00,78.50
20,503675,EQ,INE786K01023,27.16,0.00,27.16,3.50,0.00,30.66
20,503681,BE,INE927X01018,0.00,0.00,100.00,0.00,0.00,100.00
20,503689,BE,INE160N01017,0.00,0.00,100.00,0.00,0.00,100.00
20,503696,EQ,INE475V01012,0.00,0.00,75.00,3.50,0.00,78.50
20,503772,EQ,INE380D01012,36.13,0.00,36.13,3.50,0.00,39.63
20,503776,EQ,INE170C01019,25.64,0.00,25.64,3.50,0.00,29.14
20,503804,EQ,INE204C01024,15.88,0.00,21.50,3.50,0.00,25.00
20,503816,BE,INE243N01029,0.00,0.00,100.00,0.00,0.00,100.00
20,503837,BE,INE796C01011,0.00,0.00,100.00,0.00,0.00,100.00
20,503863,BE,INE632A01012,0.00,0.00,100.00,0.00,0.00,100.00
20,503893,BE,INE07MC01015,0.00,0.00,100.00,0.00,0.00,100.00
20,503KL24,SG,IN2020200159,0.00,0.00,10.00,0.00,0.00,10.00
