607,HIL,INE557A01011,3004.6,20
608,ASTRON,INE646X01014,25.5,20
609,CANBK,INE476A01014,334,20
610,TVSMOTOR,INE494B01023,1309.25,20
611,PNCINFRA,INE195J01029,347.1,20
612,VISHAL,INE755Q01025,16.8,20
613,GAEL,INE036B01030,238.65,20
614,MUNJALAU,INE672B01032,53.85,20
615,UNICHEMLAB,INE351A01035,382.4,20
616,ESTER,INE778B01029,107,20
617,SRF,INE647A01010,2187.8,20
618,TIPSINDLTD,INE716B01029,270.45,20
619,DSPN50ETF,INF740KA1CL0,196.33,6
620,GEOJITFSL,INE007B01023,46.25,20
621,SEPC,INE964H01014,10.05,25.51
622,CHALET,INE427F01016,450.55,20
623,MAMFGETF,INF769K01IB1,93.69,20
624,BANKINDIA,INE084A01016,78.25,20
625,ARIES,INE298I01015,166.65,20
626,ZYDUSLIFE,INE010B01027,581.6,20
627,GABRIEL,INE524A01029,202.05,20
628,DCMSRIND,INE843D01027,79.95,20
629,KARURVYSYA,INE036D01028,124.75,20
630,ADANIENT,INE423A01024,2410.25,31.13
631,GODFRYPHLP,INE260B01028,1683.15,20
632,EIFFL,INE546V01010,167.85,20
633,SATINDLTD,INE065D01027,98.05,20
634,SBCL,INE386D01027,672.95,21.85
635,SOBHA,INE671H01015,565.6,20
636,DATAMATICS,INE365B01017,594.65,21.63
637,PGHL,INE199A01012,5064.85,20
638,PAYTM,INE982J01020,823.55,20
639,CDSL,INE736A01011,1207.25,20
640,MUTHOOTFIN,INE414G01012,1255.35,20
641,GARFIBRES,INE276A01018,3148.55,20
642,HDFCVALUE,INF179KC1DK8,100.46,20
643,MAHLIFE,INE813A01018,484.7,20
644,JKTYRE,INE573A01042,249.4,20
645,NAHARSPING,INE290A01027,266.55,20
646,UBL,INE686F01025,1483.25,20
647,SGBFEB24,IN0020150101,5899.71,10
648,WESTLIFE,INE274F01020,861.35,20
649,BFINVEST,INE878K01010,379.3,20.94
650,COFORGE,INE591G01017,4611.3,20
651,HNGSNGBEES,INF204KB19I1,273.96,9.39
652,AAVAS,INE216P01012,1545.5,20
653,ENGINERSIN,INE510A01028,120.35,20
654,KELLTONTEC,INE164B01022,73.7,20
655,RAJMET,INE00KV01022,9.6,100
656,AFFLE,INE00WC01027,1032.1,20
657,VAIBHAVGBL,INE884A01027,304.05,20
658,WSTCSTPAPR,INE976A01021,473.45,20
659,IRISDOREME,INE01GN01017,438.3,20
660,KPRMILL,INE930H01031,630.75,20
661,EMKAY,INE296H01011,74,20
662,TFCILTD,INE305A01015,76.7,20
663,MHRIL,INE998I01010,307.5,20
664,MARINE,INE01JE01028,52.9,20.12
665,EIHAHOTELS,INE276C01014,510.55,20
666,ONGC,INE213A01029,162.75,11.8
667,KOTAKNV20,INF174K01Z71,110.96,20
668,SARVESHWAR,INE324X01018,70,20
669,ASHAPURMIN,INE348A01023,120.4,22.68
670,GODREJCP,INE102D01028,1054.85,20
671,ZODIACLOTH,INE206B01013,100.4,20
672,LGBBROSLTD,INE337A01034,1202.45,20
673,ANGELONE,INE732I01013,1709.9,20
674,MOGSEC,INF247L01AK4,52.18,10
675,ZFCVINDIA,INE342J01019,11994.65,20
676,HITECHCORP,INE120D01012,221.2,100
677,HEROMOTOCO,INE158A01026,3123.7,9.8
678,MAM150ETF,INF769K01IC9,13.52,6
679,IONEXCHANG,INE570A01022,513.55,20
680,DHARMAJ,INE00OQ01016,170.5,20
681,GODREJPROP,INE484J01027,1573.7,20
682,JPASSOCIAT,INE455F01025,8.2,23.03
683,SBIETFCON,INF200KA1X17,84.79,20
684,RBA,INE07T201019,108.4,20
685,EVEREADY,INE128A01029,337.4,20
686,IGL,INE203G01027,483.15,20
687,GICRE,INE481Y01014,190.2,20
688,KOTHARIPET,INE720A01015,78.65,20
689,DPWIRES,INE864X01013,531.55,20.58
690,APOLLOHOSP,INE437A01024,5158.35,11.39
691,IPL,INE0D6701023,220.25,20
692,NAHARPOLY,INE308A01027,242.85,22.13
693,KEC,INE389H01022,583.15,20
694,SAIL,INE114A01011,90.05,20
695,SPIC,INE147A01011,68.05,21.88
696,KSOLVES,INE0D6I01015,1020.55,20
697,MASFIN,INE348L01012,748.85,20
698,LICHSGFIN,INE115A01026,389.9,20
699,INDIGO,INE646L01027,2671.6,20
700,TATASTEEL,INE081A01020,115.3,12.74
701,NSIL,INE023A01030,2386.5,20
702,SGBMAY29I,IN0020210053,5830.11,10
703,IDBI,INE008A01015,58.55,20
704,WORTH,INE196Y01018,94.85,20
705,REPL,INE364Z01019,172.05,20
706,SGBJAN26,IN0020170166,5800,10
707,ZENSARTECH,INE520A01027,383.7,20
708,SUPERHOUSE,INE712B01010,211.25,21.32
709,AXISGOLD,INF846K01W80,50.15,20
710,SMSPHARMA,INE812G01025,92.6,20
711,FIEMIND,INE737H01014,1776.05,20
712,MEDPLUS,INE804L01022,814.1,20
713,CARYSIL,INE482D01024,683.4,20
714,OSWALAGRO,INE142A01012,29.9,22.46
715,PIXTRANS,INE751B01018,969.55,20
716,ANDHRSUGAR,INE715B01021,110.7,20
717,SHK,INE500L01026,115.05,20
718,NUVOCO,INE118D01016,347.75,20
719,CUB,INE491A01021,128.55,20
720,AGSTRA,INE583L01014,57.65,20
721,FIVESTAR,INE128S01021,667.95,20
722,SAGCEM,INE229C01021,201.9,20
723,JAYBARMARU,INE571B01028,282.75,20.66
724,MENONBE,INE071D01033,143.05,20
725,JINDWORLD,INE247D01039,321.25,20.38
726,RVNL,INE415G01027,122.25,22.02
727,SATIN,INE836B01017,169.8,20
728,DHANBANK,INE680A01011,19.2,20
729,SUMMITSEC,INE519C01017,814.55,20
730,BAJAJFINSV,INE918I01026,1597.8,11.85
731,AURUM,INE898S01029,121.35,20
732,NEULANDLAB,INE794A01010,2907.4,23.22
733,BEML,INE258A01016,1566.25,20
734,GPPL,INE517F01014,119.3,20
735,SUNDARMFIN,INE660A01013,2622.5,20
736,JINDALPOLY,INE197D01010,656.2,20
737,EBBETF0425,INF754K01LD3,1139.35,6
738,KUANTUM,INE529I01021,196.75,20.07
739,V2RETAIL,INE945H01013,144.05,100
740,RBLBANK,INE976G01028,185.3,20
741,HEALTHY,INF209KB10C2,9.02,20
742,FINOPB,INE02NC01014,275.15,20
743,OLECTRA,INE260D01016,1288,22.94
744,APOLSINHOT,INE451F01024,1349.35,100
745,MINDACORP,INE842C01021,291.35,20
746,LUMAXIND,INE162B01018,2206.6,20
747,VINATIORGA,INE410B01037,1810.35,20
748,RELIANCE,INE002A01018,2735.05,9.24
749,IMAGICAA,INE172N01012,48.65,26.48
750,ANURAS,INE930P01018,986.95,20
751,AHLUCONT,INE758C01029,682.85,20
752,TALBROAUTO,INE187D01011,823.45,20
753,DEEPAKFERT,INE501A01019,608.15,20
754,HAPPSTMNDS,INE419U01012,957.4,20
755,UNIPARTS,INE244O01017,576.45,20
756,SFL,INE916U01025,1175.35,20
757,IWEL,INE0FLR01028,2521,20.02
758,JOCIL,INE839G01010,187.9,20
759,SUVENPHAR,INE03QK01018,485.65,20
760,KOTAKBANK,INE237A01028,1866.9,9
761,MOLDTECH,INE835B01035,244.7,26.42
762,INFY,INE009A01021,1329.15,9.85
763,GNA,INE934S01014,901.5,20
764,MAESGETF,INF769K01GS9,30.92,20
765,RAMCOIND,INE614A01028,167.1,20
766,MAGADSUGAR,INE347W01011,419.1,20
767,IFBIND,INE559A01017,831,20
768,MANAKALUCO,INE859Q01017,23.05,21.38
769,SHAREINDIA,INE932X01018,1251.9,20
770,DHANUKA,INE435G01025,778.75,20
771,SHANKARA,INE274V01019,722.25,20
772,ICICICONSU,INF109KC1V42,84.68,20
773,LATENTVIEW,INE0I7C01011,369.45,20
774,VARROC,INE665L01035,349.5,20
775,UDAICEMENT,INE225C01029,26.45,20
776,KANSAINER,INE531A01024,308.35,20
777,MOKSH,INE514Y01020,10.75,20
778,SBIN,INE062A01020,592.6,10.07
779,ICICIGOLD,INF109KC1NT3,51.5,20
780,DELTACORP,INE124G01033,241.95,20
781,LINDEINDIA,INE473A01011,4306.6,20
782,INDIANCARD,INE061A01014,228.35,20
783,AXISBNKETF,INF846K01X63,454.9,20
784,CAMLINFINE,INE052I01032,158.85,20
785,ELECTHERM,INE822G01016,81.55,100
786,PRESTIGE,INE811K01011,590.3,20
787,DICIND,INE303A01010,460.7,20
788,GRASIM,INE047A01021,1743,9.21
789,NHPC,INE848E01016,46,20
790,SHILPAMED,INE790G01031,285.65,20
791,ARIHANTCAP,INE420B01036,38.5,20
792,INTLCONV,INE575C01027,71.05,20
793,DYNPRO,INE256H01015,289.95,21.93
794,NGLFINE,INE887E01022,1926.7,20
795,TECHM,INE669C01036,1147.15,11.04
796,SGBDEC2513,IN0020170158,5890,10
797,REDINGTON,INE891D01026,188.55,20
798,ALKEM,INE540L01014,3487.65,20
799,TNPL,INE107A01015,213.25,20
800,MAGOLDETF,INF769K01JP9,58.35,20
801,NTPC,INE733E01010,191.55,9
802,ICICIALPLV,INF109KC1N59,195.92,20
803,PIDILITIND,INE318A01026,2595.85,20
804,HERITGFOOD,INE978A01027,223.7,20
805,RENUKA,INE087H01022,43.35,21.15
806,GANECOS,INE845D01014,1033.75,20
807,JINDALSAW,INE324A01024,301.2,20.18
808,NECLIFE,INE023H01027,21.55,20.04
809,LICI,INE0J1Y01017,618.55,20
810,IBULHSGFIN,INE148I01020,125.95,20.15
811,UNIENTER,INE037A01022,169.9,20
812,PPLPHARMA,INE0DK501011,91.3,20
813,HDFCMID150,INF179KC1FA4,133.68,6.39
814,CENTUM,INE320B01020,1272.2,23.28
815,ASTEC,INE563J01010,1301.55,20
816,PRAKASHSTL,INE696K01024,4.4,28.79
817,SUNFLAG,INE947A01014,200.7,22.22
818,HMVL,INE871K01015,62.05,100
819,SAKHTISUG,INE623A01011,25.15,24.59
820,JBCHEPHARM,INE572A01028,2338.9,20
821,LINCOLN,INE405C01035,407,20
822,SGBNOV26,IN0020180314,5850,10
823,SGBSEP28VI,IN0020200195,5859.74,10
824,RELAXO,INE131B01039,907.85,20
825,SGBDEC25,IN0020170125,5805.1,10
826,JAMNAAUTO,INE039C01032,110.25,20
827,HINDWAREAP,INE05AN01011,556.45,20.41
828,RAMRAT,INE207E01023,287.3,20
829,KABRAEXTRU,INE900B01029,447.3,22.47
830,MANGLMCEM,INE347A01017,307.95,20
831,CMSINFO,INE925R01014,375,20
832,SASTASUNDR,INE019J01013,290.15,20
833,INFRABEES,INF732E01268,601.07,20
834,ARVINDFASN,INE955V01021,345.65,20
835,JAICORPLTD,INE070D01027,175.95,20
836,SBICARD,INE018E01016,835.85,20
837,JINDRILL,INE742C01031,376.3,21.6
838,TEGA,INE011K01018,1042.5,20
839,PHOENIXLTD,INE211B01039,1577.6,20
840,VLSFINANCE,INE709A01018,156.15,20
841,AUROPHARMA,INE406A01037,735.5,20
842,HINDMOTORS,INE253A01025,14.5,20
843,CERA,INE739E01017,7515.25,20
844,KOTAKMID50,INF174KA1IB3,102.45,7.87
845,BBETF0432,INF754K01OB1,1077.5,6
846,GATEWAY,INE079J01017,71.55,20
847,SUPRAJIT,INE399C01030,425.1,20
848,INDNIPPON,INE092B01025,435.55,20
849,ORIENTPPR,INE592A01026,41.2,20
850,HINDUNILVR,INE030A01027,2656.55,9
851,LUPIN,INE326A01037,900.85,20
852,TIRUMALCHM,INE338A01024,199.1,20
853,JSWISPL,INE743C01021,37.65,20
854,HERCULES,INE688E01024,265.15,20
855,ITBEES,INF204KB15V2,30.67,20
856,VRLLOG,INE366I01010,707.45,20
857,SETFGOLD,INF200KA16D8,51.47,20
858,AURIONPRO,INE132H01018,960.7,100
859,AHLADA,INE00PV01013,111.95,20.37
860,DPABHUSHAN,INE266Y01019,271.45,20
861,SUDARSCHEM,INE659A01023,485,20
862,NUCLEUS,INE096B01018,1079.8,23.13
863,AAKASH,INE087Z01024,6,100
864,BSLSENETFG,INF209KB10E8,63.63,6
865,LAURUSLABS,INE947Q01028,358,20
866,SUPREMEIND,INE195A01028,3195.8,20
867,TEMBO,INE869Y01010,235.45,100
868,LTIM,INE214T01019,4997.75,20
869,AMARAJABAT,INE885A01032,693.05,20
870,IBREALEST,INE069I01010,62.9,24.01
871,KAMDHENU,INE390H01012,316.25,20.27
872,KSB,INE999A01015,2114.05,20
873,SYMPHONY,INE225D01027,881.75,20
874,ATFL,INE209A01019,854,20
875,ARTEMISMED,INE025R01021,121.85,20.47
876,SGBOCT26,IN0020180249,5800.4,10
877,HINDOILEXP,INE345A01011,211.2,20
878,MON100,INF247L01AP3,120.62,7.98
879,VIPIND,INE054A01027,596.4,20
880,SUPRIYA,INE07RO01027,240.75,20
881,PTC,INE877F01012,111.15,20
882,KHADIM,INE834I01025,215.15,20
883,HDFCAMC,INE127D01025,2248.75,20
884,JUSTDIAL,INE599M01018,730.35,20
885,SURYALAXMI,INE713B01026,60.8,20
886,TATAMTRDVR,IN9155A01020,326.6,20
887,ACE,INE731H01025,606.55,20
888,THOMASCOOK,INE332A01027,75.6,20
889,SGBJ28VIII,IN0020190537,5850,10
890,LIQUIDETF,INF740KA1EU7,1000,10
891,VIKASECO,INE806A01020,3.15,23.58
892,UJJIVANSFB,INE551W01018,41.55,20
893,GOLDIAM,INE025B01025,129.6,20
894,EMAMIPAP,INE830C01026,117.65,20
895,KALYANKJIL,INE303R01014,163.8,20
896,SYRMA,INE0DYJ01015,442.95,20
897,HDFCNEXT50,INF179KC1DA9,438.69,8.54
898,SPANDANA,INE572J01011,709.65,20
899,LICNFNHGP,INF767K01PC8,207.38,6.73
900,BALRAMCHIN,INE119A01028,382.4,20
901,PATELENG,INE244B01030,37.35,100
902,BPL,INE110A01019,59.55,20.37
903,GPTINFRA,INE390G01014,70.95,100
904,SHIVATEX,INE705C01020,121.35,20.71
905,TATAELXSI,INE670A01012,7487.25,20
906,MIRCELECTR,INE831A01028,18.05,24.16
907,MEGASTAR,INE00EM01016,306.85,100
908,SGBMAR31IV,IN0020220169,6081.31,10
909,DBL,INE917M01012,249.05,20
910,URJA,INE550C01020,9.95,25.54
911,SGBJAN30IX,IN0020210236,5843.29,10
912,AARTISURF,INE09EO01013,619.6,20
913,XPROINDIA,INE445C01015,917.75,21.64
914,SIS,INE285J01028,424.1,20
915,ICICILIQ,INF109KC1KT9,1000,10
916,EXCELINDUS,INE369A01029,970,20
917,PNBHOUSING,INE572E01012,601,20
918,LIKHITHA,INE060901027,267.65,20
919,PSUBNKBEES,INF204KB16I7,49.24,20
920,ADANIPORTS,INE742F01042,720.1,18.37
921,NIF100BEES,INF204K014N5,200.4,6.07
922,HINDZINC,INE267A01025,327.85,20
923,NYKAA,INE388Y01029,139.45,20
924,CENTEXT,INE281A01026,9.95,20.36
925,JISLJALEQS,INE175A01038,42.65,20.62
926,J&KBANK,INE168A01041,69.3,20
927,PENIND,INE932A01024,81.45,21.94
928,KOTAKNIFTY,INF174K014P6,207.09,6
929,SGBSEP29VI,IN0020210145,5800.31,10
930,PSB,INE608A01012,32.7,20.6
931,VIJAYA,INE043W01024,468.35,20
932,BANCOINDIA,INE213C01025,306,20
933,BANARBEADS,INE655B01011,83.15,20
934,METROPOLIS,INE112L01020,1449.6,20
935,AKZOINDIA,INE133A01011,2683,20
936,BALAJITELE,INE794B01026,43.6,20
937,OMAXE,INE800H01010,49.85,20
938,BSLNIFTY,INF209KB19D1,21.87,6
939,TTKPRESTIG,INE690A01028,753.7,20
940,HGINFRA,INE926X01010,879.85,20
941,PCBL,INE602A01031,163.05,20
942,INDBANK,INE841B01017,27.65,23.02
943,TATACOMM,INE151A01013,1532.3,20
944,AGRITECH,INE449G01018,99.9,21.93
945,PITTIENG,INE450D01021,371.5,20
946,SMCGLOBAL,INE103C01036,73.05,20
947,DATAPATTNS,INE0IX101010,1921.5,20
948,MMFL,INE227C01017,916.65,20
949,ORIENTHOT,INE750A01020,88.5,20
950,KIMS,INE967H01017,1784.85,20
951,SUVEN,INE495B01038,62.2,20
952,NRAIL,INE740D01017,286.4,20
953,SILVERETF,INF789F1AYK6,70.51,20
954,VIRINCHI,INE539B01017,41.65,100
955,RAINBOW,INE961O01016,1030.25,20
956,AXISBPSETF,INF846K01Z04,11.06,20
957,ICICIAUTO,INF109KC1Y49,155.77,20
958,TEXRAIL,INE621L01012,81.1,20.76
959,SUNDRMFAST,INE387A01021,1249.55,20
960,ASHOKLEY,INE208A01029,163.2,20
961,HDFCNIFTY,INF179KC1965,211.11,6
962,AKSHARCHEM,INE542B01011,242.9,20
963,KOTAKBKETF,INF174K01F59,457.85,20
964,AMBER,INE371P01015,2188.5,20
965,VESUVIUS,INE386A01015,2520.75,20
966,GSPL,INE246F01010,289.15,20
967,SAKAR,INE732S01012,245.45,21.94
968,KOTAKIT,INF174KA1GC5,30.49,20
969,UCALFUEL,INE139B01016,126.65,20
970,LOVABLE,INE597L01014,118.65,20
971,SGBDC27VII,IN0020190461,5800.83,10
972,CHEVIOT,INE974B01016,1226.3,20
973,TATAMOTORS,INE155A01022,618.65,13.49
974,HLEGLAS,INE461D01028,670.5,20
975,THYROCARE,INE594H01019,528.15,20
976,SGBNOV25IX,IN0020170117,5780,10
977,COMPINFO,INE070C01037,15.2,22.45
978,RADHIKAJWE,INE583V01021,36.9,20.62
979,NIFTYQLITY,INF209KB15K4,15.83,20
980,FORCEMOT,INE451A01017,2536.4,20
981,HESTERBIO,INE782E01017,1726.6,20
982,WINDLAS,INE0H5O01029,337.2,20
983,BATAINDIA,INE176A01028,1670.5,20
984,BDL,INE171Z01018,1080.45,20
985,INFIBEAM,INE483S01020,15.4,20
986,ORIENTELEC,INE142Z01019,257.75,20
987,TNPETRO,INE148A01019,81.5,20
988,SPENCERS,INE020801028,61.7,20
989,DCM,INE498A01018,68.15,21.73
990,CSBBANK,INE679A01013,291,20
991,HILTON,INE788H01017,169.95,100
992,MOLDTKPAC,INE893J01029,1067.65,20
993,JKCEMENT,INE823G01014,3321.45,20
994,PILANIINVS,INE417C01014,1897,20
995,WABAG,INE956G01038,492.4,20
996,AVANTIFEED,INE871C01038,401.85,20
997,COSMOFIRST,INE757A01017,657.9,20
998,AKSHOPTFBR,INE523B01011,8.35,20
999,UTISENSETF,INF789FB1X58,699.8,7.24
1000,ASHOKA,INE442H01029,86.65,20
1001,RATNAMANI,INE703B01027,2384.75,20
1002,POLYMED,INE205C01021,1144.55,20
1003,COROMANDEL,INE169A01031,960.7,20
1004,CIEINDIA,INE536H01010,530.25,20
1005,SGBDEC26,IN0020180389,5855,10
1006,SUNCLAYLTD,INE105A01035,4719.55,20
1007,SURYAROSNI,INE335A01012,780.1,20
1008,GLENMARK,INE935A01035,663.8,20
1009,LT,INE018A01030,2438.75,9
1010,ICICILOVOL,INF109KB10T8,157.54,20
1011,STARHEALTH,INE575P01011,617.85,20
1012,UTINEXT50,INF789F1AUW9,46.16,9.84
1013,TVSSRICHAK,INE421C01016,3153.8,20
1014,AXISBANK,INE238A01034,964.05,10.09
1015,BGRENERGY,INE661I01014,57.15,20.39
1016,MAHASTEEL,INE451L01014,71.8,100
1017,TRACXN,INE0HMF01019,91.75,20
1018,RAILTEL,INE0DD101019,131.4,20
1019,ACCELYA,INE793A01012,1284.8,20
1020,BSLGOLDETF,INF209KB18D3,52.75,20
1021,COASTCORP,INE377E01016,246.4,20
1022,DYCL,INE600Y01019,352.75,20
1023,ADSL,INE102I01027,106.65,21.47
1024,JSWENERGY,INE121E01018,304.55,20
1025,BARBEQUE,INE382M01027,658.9,20
1026,VISAKAIND,INE392A01021,86.5,20
1027,TNIDETF,INF277KA1364,59.67,20
1028,KRISHANA,INE506W01012,442.45,20
1029,ELECTCAST,INE086A01029,59.8,20
1030,SUNDARMHLD,INE202Z01029,100.55,20
1031,VETO,INE918N01018,112.85,20
1032,SMLISUZU,INE294B01019,1042.05,20.06
1033,CAPACITE,INE264T01014,212.5,20.42
1034,BSE,INE118H01025,695.7,20
1035,AJMERA,INE298G01027,380.55,20.2
1036,IPCALAB,INE571A01038,755.05,20
1037,FDC,INE258B01022,333.25,20
1038,INSECTICID,INE070I01018,442.45,20
1039,TASTYBITE,INE488B01017,13499.35,20
1040,GREENLAM,INE544R01021,448.75,20
1041,AEGISCHEM,INE208C01025,360.85,20
1042,VARDHACRLC,INE116G01013,54.15,20
1043,CENTRALBK,INE483A01010,30.7,20
1044,KIOCL,INE880L01014,187.55,20
1045,HINDPETRO,INE094A01015,298,20
1046,NDL,INE875G01030,20.1,21.28
1047,KCPSUGIND,INE790B01024,24.65,20
1048,BAJFINANCE,INE296A01024,7533.25,12.12
1049,NLCINDIA,INE589A01014,109.25,20
1050,NV20BEES,INF204KB18I3,111.82,20
1051,LTGILTBEES,INF204KB1882,24.08,10
1052,KESORAMIND,INE087A01019,62.7,20
1053,INGERRAND,INE177A01018,2729.35,20
1054,ABBOTINDIA,INE358A01014,23470.45,20
1055,PARADEEP,INE088F01024,63.35,20
1056,ONMOBILE,INE809I01019,78.95,20.7
1057,ADFFOODS,INE982B01019,1022.1,20
1058,ICICIBANKP,INF109KC1E35,227.79,20
1059,BRNL,INE727S01012,30.65,20.8
1060,POCL,INE063E01046,395.3,20
1061,UNIVCABLES,INE279A01012,392,21
1062,HEUBACHIND,INE492A01029,340.15,20
1063,MANAKSTEEL,INE824Q01011,46.1,22.38
1064,DEN,INE947J01015,35.2,20
1065,SCI,INE109A01011,98.9,20
1066,AVALON,INE0LCL01028,611.9,20
1067,ENIL,INE265F01028,134.3,20
1068,RUPA,INE895B01021,274.3,20
1069,IOC,INE242A01010,97.4,20
1070,GENCON,INE854S01022,52.9,100
1071,KANPRPLA,INE694E01014,109.6,20
1072,OBEROIRLTY,INE093I01010,1017.95,20
1073,MAN50ETF,INF769K01EG9,203.15,6
1074,STEL,INE577L01016,161.2,20
1075,BALKRISIND,INE787D01026,2284.6,20
1076,IEX,INE022Q01020,123.7,20
1077,SPORTKING,INE885H01011,834.15,20
1078,UNIDT,INE961D01019,201.3,20
1079,AXISCADES,INE555B01013,460.45,100
1080,DSPGOLDETF,INF740KA1SW3,58.5,20
1081,ENDURANCE,INE913H01037,1664.9,20
1082,MIDHANI,INE099Z01011,304.4,20
1083,PAR,INE04LG01015,202.55,100
1084,DREAMFOLKS,INE0JS101016,647.5,20
1085,ZOTA,INE358U01012,388.45,20
1086,ANUP,INE294Z01018,1854.8,20
1087,PTL,INE034D01049,37.1,20
1088,ELIN,INE050401020,159.4,20
1089,KOTAKALPHA,INF174KA1IA5,30.73,20
1090,RTNPOWER,INE399K01017,5.05,24.34
1091,INDHOTEL,INE053A01029,384.85,20
1092,GANDHITUBE,INE524B01027,575.35,20
1093,PDMJEPAPER,INE865T01018,41.05,20
1094,HIMATSEIDE,INE049A01027,129.55,20.12
1095,AUTOBEES,INF204KC1337,155.66,20
1096,GENESYS,INE727B01026,295.4,20.8
1097,PNB,INE160A01022,60.6,20
1098,ISGEC,INE858B01029,676.55,20
1099,BIOFILCHEM,INE829A01014,45.3,21.17
1100,SEAMECLTD,INE497B01018,755.25,23.32
1101,FSL,INE684F01012,127.25,20
1102,NIPPOBATRY,INE567A01028,402.55,20
1103,HARIOMPIPE,INE00EV01017,616.25,20
1104,ULTRACEMCO,INE481G01011,8351.35,9
1105,ASTRAZEN,INE203A01020,3715.55,20
1106,TECH,INF209KB11D8,29.96,20
1107,PRINCEPIPE,INE689W01016,644.1,20
1108,BANKBARODA,INE028A01039,203.4,20
1109,PDSL,INE111Q01021,354.35,20
1110,CENTENKA,INE485A01015,423.2,20
1111,DSPQ50ETF,INF740KA1QL0,174.87,20
1112,ICICIGI,INE765G01017,1342.8,20
1113,GHCL,INE539A01019,523.65,20
1114,ICICINXT50,INF109KC1NS5,45.22,6.79
1115,QNIFTY,INF082J01028,2060.25,6
1116,SUNPHARMA,INE044A01036,1045,9
1117,GUJAPOLLO,INE826C01016,191,20
1118,APOLLO,INE713T01028,46.05,21.53
1119,QGOLDHALF,INF082J01408,49.81,20
1120,RAMCOCEM,INE331A01037,921.2,20
1121,TIIL,INE545H01011,1611.95,23.6
1122,PPL,INE050001010,178.4,20
1123,GLAND,INE068V01023,1084.75,20
1124,BEL,INE263A01024,123,20
1125,SAKSOFT,INE667G01023,310.95,23.22
1126,HONDAPOWER,INE634A01018,2159.7,20
1127,BLKASHYAP,INE350H01032,43.55,20
1128,REVATHI,INE617A01013,1591.75,100
1129,SKIPPER,INE439E01022,160.25,24.43
1130,SGBNOV23,IN0020150085,5866,10
1131,FUSION,INE139R01012,606.75,20
1132,MAHESHWARI,INE263W01010,70,100
1133,RKEC,INE786W01010,59.15,27.76
1134,CONCOR,INE111A01025,671.65,20
1135,SWARAJENG,INE277A01016,2014.3,20
1136,SGBDEC25XI,IN0020170133,5800.01,10
1137,UGROCAP,INE583D01011,220,20
1138,SCPL,INE501Y01019,384.7,100
1139,GAIL,INE129A01019,108.95,20
1140,HPAL,INE0GSL01016,429.75,20
1141,MANXT50,INF769K01FN2,441.26,6.41
1142,AVADHSUGAR,INE349W01017,543.2,20
1143,PURVA,INE323I01011,102.35,20
1144,ICICIM150,INF109KC1G82,137.2,6.59
1145,LSIL,INE093R01011,26.8,27.13
1146,FAIRCHEMOR,INE0DNW01011,1239.95,20
1147,PATANJALI,INE619A01035,1209.4,100
1148,CREDITACC,INE741K01010,1269.25,20
1149,INDOAMIN,INE760F01028,112.6,21.19
1150,DELHIVERY,INE148O01028,398.7,20
1151,ABFRL,INE647O01011,215.05,20
1152,SYNCOMF,INE312C01025,7.35,20
1153,LICNETFN50,INF767K01OS7,209.2,6.74
1154,FINPIPE,INE183A01024,172.05,20
1155,SGBJU29III,IN0020210087,5810.8,10
1156,VSSL,INE050M01012,189.9,20
1157,IOB,INE565A01014,26.5,20
1158,AMBIKCO,INE540G01014,1610.15,20
1159,TMB,INE668A01016,431.3,20
1160,SCHAEFFLER,INE513A01022,2983.85,20
1161,DEVIT,INE060X01026,133.65,100
1162,VIKASLIFE,INE161L01027,3.1,20
1163,JTEKTINDIA,INE643A01035,145.6,20
1164,BUTTERFLY,INE295F01017,1155.95,20
1165,ICICIPRULI,INE726G01019,595,20
1166,GRWRHITECH,INE291A01017,867.5,20
1167,QUICKHEAL,INE306L01010,164.7,20
1168,CHOICEIN,INE102B01014,339.55,20
1169,HATSUN,INE473B01035,946.55,20
1170,ISEC,INE763G01038,610.15,20
1171,SUZLON,INE040H01021,17.35,27.17
1172,ABCAPITAL,INE674K01013,185,20
1173,PRECWIRE,INE372C01037,92.5,20.76
1174,UTIAMC,INE094J01016,792.6,20
1175,ASALCBR,INE073G01016,409.2,20
1176,BHARATRAS,INE838B01013,9428.4,20
1177,TIMETECHNO,INE508G01029,130.35,20
1178,NILAINFRA,INE937C01029,6,22.65
1179,BAJAJCON,INE933K01021,192.65,20
1180,GLOBUSSPR,INE615I01010,1232.1,20
1181,MANINFRA,INE949H01023,110,20
1182,DIXON,INE935N01020,4238.5,20
1183,GOCLCORP,INE077F01035,322.1,20
1184,20MICRONS,INE144J01027,93.45,100
1185,MPSLTD,INE943D01017,1115,21.47
1186,THEMISMED,INE083B01016,1489.4,20
1187,MSUMI,INE0FS801015,57.85,20
1188,CYIENT,INE136B01020,1401,20
1189,SGBMAY28,IN0020200088,5815,10
1190,AMRUTANJAN,INE098F01031,729.3,20
1191,GRAUWEIL,INE266D01021,111.1,20
1192,NATIONALUM,INE139A01034,83.35,20
1193,KSCL,INE455I01029,550.75,20
1194,BHARTIARTL,INE397D01024,885.4,9
1195,DALBHARAT,INE00R701025,2101.2,20
1196,BEPL,INE922A01025,92.95,20
1197,DALMIASUG,INE495A01022,372.45,20
1198,BCLIND,INE412G01016,495.75,20
1199,SILVER,INF209KB19F6,72.27,20
1200,STAR,INE939A01011,435.85,20
